LoanId,AmountDisbursed,Interest,LoanBalance,BorrowDate,Loantype,Product,Branch,ClearDate,CustomerId,default,current_balance,Gender,LoanLimit,CreditScore,Status,Date Created,repayment_txn_count,repayment_total_paid,loan_first_repayment,loan_last_repayment,missed_instalments
787083,11000,4200,0,1/31/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,2/21/2025,1131,0,,,,,,,1,23000,1/31/2025,1/31/2025,0
768961,5000,1500,0,2/12/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,12/16/2024,472,0,,,,,,,1,22460,3/3/2024,3/3/2024,2
814862,24000,8750,0,4/15/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,6/5/2025,973,0,,,,,,,1,19080,4/15/2025,4/15/2025,2
723714,11000,4200,0,9/26/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,12/9/2024,797,0,,,,,,,1,16200,9/26/2024,9/26/2024,0
814745,10000,3850,0,4/24/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,6/5/2025,1425,0,,,,,,,1,13850,4/24/2025,4/24/2025,0
768623,7000,2000,0,5/12/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,12/16/2024,1013,0,,,,,,,1,13700,5/14/2024,5/14/2024,0
930409,14000,7500,0,11/27/2025,Repeat,10 WEEKS CREDIT EASE,ENGINEER,1/1/2026,1424,0,,,,,,,1,13400,11/27/2025,11/27/2025,1
950799,20000,10500,30500,11/27/2025,Repeat,10 WEEKS CREDIT EASE,ENGINEER,5/2/2026,1424,0,30500,,,,,,1,13400,11/27/2025,11/27/2025,4
674583,5000,1500,0,3/28/2024,Repeat,5 WEEKS CREDIT EASE,ENGINEER,4/26/2024,1123,0,,,,,,,1,13001,3/28/2024,3/28/2024,0
931820,21000,7700,0,11/27/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,12/15/2025,526,0,,,,,,,1,12800,11/27/2025,11/27/2025,3
951230,22000,11500,33500,11/27/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,5/2/2026,526,0,30050,,,,,,1,12800,11/27/2025,11/27/2025,5
741422,10000,3850,0,10/31/2024,Repeat,7 WEEKS CREDIT EASE,ENGINEER,10/24/2024,1233,0,,,,,,,1,12470,10/31/2024,10/31/2024,0
661279,20000,10500,0,4/27/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,4/26/2024,888,0,,,,,,,2,23500,4/27/2024,4/27/2024,0
688197,20000,10500,34000,4/27/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,6/7/2024,888,1,,,,,,,2,23500,4/27/2024,4/27/2024,0
774451,11000,4200,0,12/16/2024,Repeat,7 WEEKS CREDIT EASE,ENGINEER,1/13/2025,1226,0,,,,,,,2,21540,12/16/2024,12/22/2024,0
799205,8000,3150,0,3/18/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,3/27/2025,1425,0,,,,,,,2,20500,3/18/2025,4/24/2025,0
943949,13000,4900,17900,11/16/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,4/1/2026,1695,0,17900,FEMALE,13000,2000,Active,7/9/2025 14:43,1,9921,11/16/2025,11/16/2025,2
661001,30000,10850,0,3/18/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,4/4/2024,553,0,,,,,,,6,58500,3/18/2024,4/12/2024,0
722646,10000,3850,0,8/27/2024,Repeat,7 WEEKS CREDIT EASE,ENGINEER,10/9/2024,1113,0,,,,,,,1,9490,8/27/2024,8/27/2024,1
737139,11000,4200,17400,8/27/2024,Repeat,7 WEEKS CREDIT EASE,ENGINEER,10/15/2024,1113,1,,,,,,,1,9490,8/27/2024,8/27/2024,1
890341,49000,25000,0,9/20/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,10/24/2025,851,0,,,,,,,8,74500,9/20/2025,10/24/2025,0
630551,30000,10850,0,11/27/2023,Repeat,7 WEEKS CREDIT EASE,MOLO,1/15/2024,553,0,,,,,,,2,18500,2/13/2024,2/13/2024,7
672730,30000,15500,0,4/30/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,5/27/2024,32,0,,,,,,,7,63700,4/30/2024,6/5/2024,0
689115,30000,15500,0,5/6/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,9/7/2024,32,0,,,,,,,5,45500,5/6/2024,6/5/2024,0
797188,16000,8500,0,5/23/2025,Repeat,10 WEEKS CREDIT EASE,ENGINEER,10/4/2025,1104,0,,,,,,,2,18040,5/23/2025,5/23/2025,0
696088,7000,2000,0,5/23/2024,Repeat,5 WEEKS CREDIT EASE,ENGINEER,6/21/2024,1138,0,,,,,,,1,9000,5/23/2024,5/23/2024,0
876038,15000,5600,0,8/21/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,8/9/2025,993,0,,,,,,,1,8829,8/21/2025,8/21/2025,3
680457,5000,1500,0,6/5/2024,Repeat,5 WEEKS CREDIT EASE,ENGINEER,5/14/2024,1157,0,,,,,,,1,8690,6/7/2024,6/7/2024,0
769704,32000,16500,0,12/17/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,1/22/2025,851,0,,,,,,,6,51400,12/17/2024,1/13/2025,0
775417,24000,8750,0,12/30/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,1/15/2025,973,0,,,,,,,4,33290,12/30/2024,1/20/2025,0
709643,18000,6650,0,7/18/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,8/8/2024,80,0,,,,,,,4,32786,7/18/2024,8/7/2024,0
848993,7000,4000,0,7/17/2025,Repeat,10 WEEKS CREDIT EASE,ENGINEER,8/8/2025,1446,0,,MALE,10000,2500,Inactive,2/6/2025 10:19,1,8170,7/17/2025,7/17/2025,0
906410,30000,7750,0,11/10/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,10/17/2025,925,0,,,,,,,1,8050,11/14/2025,11/14/2025,4
748435,20000,7350,0,10/22/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,10/11/2024,973,0,,,,,,,3,23940,10/22/2024,11/6/2024,0
927683,20000,5250,0,11/15/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,11/23/2025,136,0,,,,,,,2,15850,11/15/2025,11/29/2025,2
728707,28000,10150,0,8/27/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,9/25/2024,930,0,,,,,,,5,39350,8/27/2024,9/10/2024,0
941761,7000,2800,0,11/27/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,12/31/2025,1628,0,,,,,,,1,7790,11/27/2025,11/27/2025,0
950963,12000,6500,18500,11/27/2025,Repeat,10 WEEKS CREDIT EASE,ENGINEER,5/2/2026,1628,0,16650,,,,,,1,7790,11/27/2025,11/27/2025,4
926463,13000,7000,0,11/18/2025,Repeat,10 WEEKS CREDIT EASE,ENGINEER,12/25/2025,1256,0,,,,,,,2,15550,11/18/2025,11/25/2025,0
945265,20000,10500,27450,11/18/2025,Repeat,10 WEEKS CREDIT EASE,ENGINEER,1/27/2026,1256,0,24400,,,,,,2,15550,11/18/2025,11/25/2025,3
908008,6000,1750,0,10/21/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,10/20/2025,1706,0,,FEMALE,8000,2500,Inactive,2/17/2025 12:54,1,7750,10/21/2025,10/21/2025,0
681531,30000,15500,0,6/20/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,6/20/2024,336,0,,,,,,,5,38665,6/20/2024,7/18/2024,0
843113,13000,4900,0,6/27/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,7/7/2025,1099,0,,,,,,,2,15400,6/27/2025,7/21/2025,0
653728,13000,3500,0,2/23/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,2/29/2024,897,0,,,,,,,1,7600,2/23/2024,2/23/2024,3
847621,30000,10850,0,4/7/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,7/16/2025,932,0,,,,,,,6,45100,4/7/2025,5/9/2025,0
845623,35000,12600,0,11/7/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,11/7/2025,545,0,,,,,,,3,22500,11/10/2025,11/24/2025,3
911184,49000,25000,0,7/11/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,11/29/2025,851,0,,,,,,,14,104600,7/18/2025,9/20/2025,2
938529,49000,25000,51800,7/11/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,1/16/2026,851,0,44400,,,,,,14,104600,7/18/2025,9/20/2025,2
864236,15000,5600,0,8/14/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,8/19/2025,1005,0,,,,,,,3,22245,8/14/2025,9/9/2025,0
790992,30000,10850,0,2/28/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,3/3/2025,932,0,,,,,,,3,21850,2/28/2025,3/28/2025,4
823917,46000,23500,0,5/23/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,6/18/2025,1185,0,,,,,,,10,72400,5/23/2025,6/18/2025,0
781360,15000,5600,0,1/16/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,1/30/2025,1111,0,,,,,,,5,35800,1/16/2025,2/12/2025,0
930562,50000,12750,41800,10/23/2025,Repeat,SME - 3 MONTHS,MOLO,1/15/2026,1772,0,35800,FEMALE,57000,20000,Active,8/20/2025 10:53,6,42948,10/23/2025,11/19/2025,
773032,8000,2250,0,1/17/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,12/25/2024,1310,0,,,,,,,1,7110,1/17/2025,1/17/2025,1
717515,15000,5600,0,7/31/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,8/28/2024,620,0,,,,,,,3,21200,7/31/2024,8/13/2024,0
784438,30000,10850,0,1/21/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,8/2/2025,80,0,,,,,,,6,42042,1/21/2025,3/18/2025,0
720962,5000,1500,0,7/22/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,8/22/2024,444,0,,,,,,,1,7000,7/22/2024,7/22/2024,0
803905,5000,1500,0,2/22/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,3/25/2025,1442,0,,MALE,8000,2500,Active,1/20/2025 18:10,1,7000,2/22/2025,2/22/2025,0
912197,7000,2000,0,10/18/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,10/27/2025,1316,0,,,,,,,1,7000,10/18/2025,10/18/2025,0
785660,24000,8750,0,1/29/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,2/17/2025,973,0,,,,,,,5,34850,1/29/2025,2/28/2025,0
682059,30000,10850,0,4/5/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,5/31/2024,553,0,,,,,,,6,41750,4/8/2024,4/26/2024,0
762834,30000,10850,0,11/23/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,12/14/2024,80,0,,,,,,,6,41390,11/23/2024,12/20/2024,0
774084,30000,10850,0,12/21/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,11/1/2025,80,0,,,,,,,6,41310,12/21/2024,1/18/2025,0
656466,10000,2750,0,2/21/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,8/3/2024,993,0,,,,,,,3,20650,2/21/2024,2/26/2024,0
740804,30000,15500,0,10/26/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,11/13/2024,80,0,,,,,,,8,55050,10/26/2024,11/23/2024,0
833335,35000,12600,0,5/29/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,6/16/2025,917,0,,,,,,,7,48100,5/29/2025,6/23/2025,0
755834,30000,15500,0,11/13/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,12/18/2024,851,0,,,,,,,7,47500,11/13/2024,12/17/2024,0
825718,47000,24000,0,5/30/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,6/20/2025,851,0,,,,,,,11,73600,5/30/2025,7/18/2025,0
803865,30000,15500,0,2/4/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,4/29/2025,545,0,,,,,,,7,46500,2/18/2025,4/2/2025,3
796720,30000,10850,0,3/18/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,3/19/2025,973,0,,,,,,,7,46420,3/18/2025,4/15/2025,0
912772,20000,5250,0,10/17/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,10/28/2025,92,0,,,,,,,4,26500,10/17/2025,11/6/2025,0
729618,16000,5950,0,9/27/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,9/27/2024,1005,0,,,,,,,1,6550,9/27/2024,9/27/2024,5
680456,5000,1500,0,4/15/2024,Repeat,5 WEEKS CREDIT EASE,ENGINEER,5/14/2024,1156,0,,,,,,,1,6500,4/15/2024,4/15/2024,0
778899,5000,1500,0,12/13/2024,Repeat,5 WEEKS CREDIT EASE,ENGINEER,10/1/2025,1375,0,,,,,,,1,6500,12/13/2024,12/13/2024,0
790493,5000,1500,0,1/18/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,2/15/2025,1415,0,,,,,,,1,6500,1/18/2025,1/18/2025,0
814964,5000,1500,0,4/24/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,4/23/2025,1473,0,,MALE,8000,2500,Active,2/10/2025 13:49,1,6500,4/24/2025,4/24/2025,0
816760,5000,1500,0,3/27/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,4/28/2025,295,0,,,,,,,1,6500,3/27/2025,3/27/2025,0
852335,5000,1500,0,6/16/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,12/7/2025,1600,0,,FEMALE,6000,2000,Inactive,5/10/2025 13:42,1,6500,6/16/2025,6/16/2025,0
948248,5000,1500,0,11/28/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,12/28/2025,1395,0,,,,,,,1,6500,11/28/2025,11/28/2025,0
692828,18000,6650,0,6/20/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,6/28/2024,80,0,,,,,,,5,32400,6/20/2024,7/18/2024,0
832346,20000,7350,0,1/8/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,6/13/2025,1111,0,,,,,,,6,38750,1/9/2025,2/12/2025,0
890661,20000,5250,0,9/13/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,9/21/2025,136,0,,,,,,,4,25750,9/13/2025,10/5/2025,0
821065,15000,5600,0,6/5/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,5/20/2025,1316,0,,,,,,,2,12750,6/6/2025,6/12/2025,2
800125,10000,5500,0,3/22/2025,Repeat,10 WEEKS CREDIT EASE,ENGINEER,4/19/2025,1415,0,,,,,,,1,6350,3/22/2025,3/22/2025,4
816606,13000,4900,20500,3/22/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,10/5/2025,1415,1,,,,,,,1,6350,3/22/2025,3/22/2025,4
932576,6000,2450,0,11/29/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,12/15/2025,1752,0,,FEMALE,11000,3500,Active,9/17/2025 10:05,1,6350,11/29/2025,11/29/2025,0
952276,6000,1750,7750,11/29/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,3/1/2026,1752,0,7750,FEMALE,11000,3500,Active,9/17/2025 10:05,1,6350,11/29/2025,11/29/2025,0
656591,18000,6650,0,2/29/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,3/22/2024,80,0,,,,,,,4,25200,2/29/2024,3/23/2024,0
950613,15000,5600,20600,11/27/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,1/15/2026,648,0,18100,,,,,,1,6300,11/27/2025,11/27/2025,5
858832,49000,25000,0,5/8/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,8/28/2025,1185,0,,,,,,,12,75400,5/20/2025,6/13/2025,2
684768,15000,5600,0,6/29/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,6/6/2024,859,0,,,,,,,2,12422,6/29/2024,7/3/2024,2
936386,45000,23000,45500,4/11/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,1/13/2026,545,0,35500,,,,,,11,68300,4/15/2025,6/19/2025,0
914802,40000,14350,0,4/11/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,11/14/2025,545,0,,,,,,,9,55100,4/15/2025,6/5/2025,0
875910,18000,4750,0,8/17/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,8/24/2025,136,0,,,,,,,5,30500,8/17/2025,9/13/2025,0
923112,30000,7750,0,11/14/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,11/15/2025,925,0,,,,,,,3,18150,11/14/2025,11/28/2025,2
943321,20000,5250,15150,11/14/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,12/19/2025,925,0,15150,,,,,,3,18150,11/14/2025,11/28/2025,1
940661,40000,20500,48400,11/11/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,1/20/2026,295,0,42350,,,,,,2,12100,11/18/2025,11/24/2025,8
723526,18000,6650,0,8/27/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,12/9/2024,973,0,,,,,,,6,36193,8/27/2024,9/22/2024,0
734762,12000,4550,0,9/25/2024,Repeat,7 WEEKS CREDIT EASE,ENGINEER,9/10/2024,1204,0,,,,,,,2,11950,9/25/2024,10/2/2024,1
676302,28000,10150,0,4/5/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,5/15/2024,851,0,,,,,,,7,41700,4/8/2024,5/17/2024,0
713398,17000,6300,0,7/30/2024,Repeat,7 WEEKS CREDIT EASE,ENGINEER,8/19/2024,1108,0,,,,,,,4,23785,7/30/2024,8/23/2024,0
725480,17000,6300,15438,7/30/2024,Repeat,7 WEEKS CREDIT EASE,ENGINEER,9/17/2024,1108,1,,,,,,,4,23785,7/30/2024,8/23/2024,0
776596,30000,10850,0,12/31/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,1/17/2025,553,0,,,,,,,7,41386,12/31/2024,1/28/2025,0
938344,7000,2000,0,11/26/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,11/12/2025,1736,0,,FEMALE,14000,2500,Active,8/15/2025 11:30,1,5900,11/26/2025,11/26/2025,1
950459,8000,2250,10250,11/26/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,12/31/2025,1736,0,8200,FEMALE,14000,2500,Active,8/15/2025 11:30,1,5900,11/26/2025,11/26/2025,2
764229,30000,10850,0,12/18/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,12/18/2024,26,0,,,,,,,1,5840,12/18/2024,12/18/2024,6
803685,20000,7350,2000,2/18/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,8/4/2025,660,1,,,,,,,5,29100,2/18/2025,3/30/2025,0
772346,25000,9100,0,12/27/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,7/1/2025,1185,0,,,,,,,6,34900,12/27/2024,1/10/2025,0
906806,20000,5250,0,10/18/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,10/18/2025,136,0,,,,,,,5,28850,10/18/2025,11/15/2025,0
849209,49000,25000,0,6/8/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,9/8/2025,851,0,,,,,,,13,74300,6/8/2025,8/15/2025,0
671018,5000,1500,0,3/26/2024,Repeat,5 WEEKS CREDIT EASE,ENGINEER,4/18/2024,1099,0,,,,,,,1,5700,3/26/2024,3/26/2024,0
799472,6000,1750,0,4/3/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,3/13/2025,1248,0,,,,,,,1,5650,4/8/2025,4/8/2025,1
944372,14000,7500,19500,11/17/2025,Repeat,10 WEEKS CREDIT EASE,ENGINEER,1/26/2026,1520,0,19500,FEMALE,16000,2500,Active,3/20/2025 13:22,2,11290,11/17/2025,11/24/2025,2
812631,10000,2750,0,3/28/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,4/17/2025,1464,0,,,,,,,2,11200,3/28/2025,4/3/2025,0
848979,45000,23000,0,7/13/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,8/8/2025,32,0,,,,,,,16,89000,7/13/2025,8/22/2025,0
821377,35000,12600,0,5/20/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,5/21/2025,545,0,,,,,,,6,33300,5/20/2025,6/19/2025,1
787342,20000,7350,0,2/18/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,2/24/2025,660,0,,,,,,,4,22100,2/18/2025,3/18/2025,0
782757,36000,18500,0,2/22/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,2/25/2025,851,0,,,,,,,1,5450,2/22/2025,2/22/2025,9
866201,60000,15600,0,10/14/2025,Repeat,SME - 4 MONTHS,MOLO,10/24/2025,1637,0,,MALE,60000,15000,Active,1/22/2025 9:26,6,32515,10/14/2025,11/14/2025,
632600,12000,3250,0,1/12/2023,Repeat,5 WEEKS CREDIT EASE,MOLO,5/1/2024,80,0,,,,,,,4,21600,2/16/2024,2/29/2024,5
904807,7000,2000,0,9/29/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,10/15/2025,1564,0,,MALE,12000,2000,Active,4/22/2025 15:01,1,5400,9/29/2025,9/29/2025,2
776229,9000,2500,0,3/1/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,3/1/2025,1211,0,,,,,,,2,10700,3/7/2025,3/14/2025,0
742248,5000,1500,0,10/15/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,10/14/2024,1273,0,,,,,,,1,5320,10/15/2024,10/15/2024,0
785301,30000,15500,0,1/24/2025,Repeat,10 WEEKS CREDIT EASE,MOLO,7/3/2025,1185,0,,,,,,,9,47800,1/24/2025,3/5/2025,0
943942,27000,9800,26200,11/16/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,4/1/2026,136,0,26200,,,,,,1,5300,11/29/2025,11/29/2025,7
854799,30000,10850,0,7/18/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,7/31/2025,80,0,,,,,,,10,52850,7/18/2025,8/21/2025,0
927175,25000,6500,0,10/11/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,11/21/2025,92,0,,,,,,,6,31550,10/14/2025,11/6/2025,0
940206,25000,6500,18900,10/11/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,12/15/2025,92,0,12600,,,,,,6,31550,10/14/2025,11/6/2025,0
946039,16000,4250,10250,11/19/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,12/24/2025,1650,0,10250,FEMALE,16000,2000,Active,5/23/2025 16:59,2,10500,11/19/2025,11/29/2025,3
824284,5000,1500,0,6/5/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,5/14/2025,1510,0,,MALE,13000,2000,Active,3/14/2025 13:33,1,5250,6/10/2025,6/10/2025,0
867412,8000,3150,0,8/25/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,8/26/2025,1306,0,,,,,,,1,5250,8/25/2025,8/25/2025,3
632339,17000,6300,0,11/30/2023,Repeat,7 WEEKS CREDIT EASE,MOLO,1/18/2024,888,0,,,,,,,2,10480,2/14/2024,2/15/2024,7
722035,5000,1500,0,8/14/2024,Repeat,5 WEEKS CREDIT EASE,ENGINEER,8/26/2024,1272,0,,,,,,,1,5200,8/14/2024,8/14/2024,0
875564,5000,1500,0,7/29/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,8/22/2025,1580,0,,MALE,7000,3000,Inactive,3/19/2025 21:07,1,5200,7/29/2025,7/29/2025,0
883035,5000,1500,0,8/17/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,8/9/2025,1596,0,,MALE,6000,2500,Active,4/15/2025 8:17,1,5200,8/17/2025,8/17/2025,0
829687,32000,11550,0,5/27/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,9/6/2025,932,0,,,,,,,9,46327,5/27/2025,7/3/2025,0
743919,7000,2000,0,9/24/2024,Repeat,5 WEEKS CREDIT EASE,ENGINEER,10/16/2024,1265,0,,,,,,,2,10250,9/24/2024,10/2/2024,0
681913,13000,3500,0,5/14/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,5/17/2024,1013,0,,,,,,,4,20200,5/14/2024,5/31/2024,0
640758,18000,6650,0,12/21/2023,Repeat,7 WEEKS CREDIT EASE,MOLO,8/2/2024,80,0,,,,,,,5,25200,2/16/2024,3/7/2024,7
666546,18000,6650,0,3/4/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,4/18/2024,80,0,,,,,,,5,25150,3/7/2024,4/3/2024,0
648807,23000,8400,0,2/26/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,2/3/2024,851,0,,,,,,,1,4984,2/26/2024,2/26/2024,6
737062,25000,9100,0,9/10/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,10/15/2024,932,0,,,,,,,7,34860,9/10/2024,10/17/2024,0
832020,20000,7350,0,5/31/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,6/13/2025,925,0,,,,,,,6,29810,5/31/2025,7/5/2025,0
757352,9000,2500,0,11/11/2024,Repeat,5 WEEKS CREDIT EASE,MOLO,11/18/2024,1205,0,,,,,,,3,14800,11/11/2024,11/28/2024,0
836058,16000,5950,0,5/27/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,6/24/2025,1340,0,,,,,,,5,24662,5/27/2025,6/29/2025,0
847372,18000,6650,16692.86,5/27/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,7/15/2025,1340,0,16692.86,,,,,,5,24662,5/27/2025,6/29/2025,0
744151,30000,10850,0,10/25/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,10/31/2024,545,0,,,,,,,8,39250,10/25/2024,11/29/2024,0
743482,25000,13000,0,10/23/2024,Repeat,10 WEEKS CREDIT EASE,MOLO,11/20/2024,1185,0,,,,,,,8,39200,10/23/2024,12/17/2024,0
787268,10000,2750,0,2/19/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,8/2/2025,1103,0,,,,,,,3,14700,2/19/2025,2/25/2025,0
804310,10000,2750,0,2/19/2025,Repeat,5 WEEKS CREDIT EASE,ENGINEER,3/26/2025,1103,0,,,,,,,3,14700,2/19/2025,2/25/2025,0
791292,23000,8400,0,2/27/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,3/3/2025,925,0,,,,,,,5,24490,2/27/2025,3/27/2025,0
815576,18000,6650,0,4/29/2025,Repeat,7 WEEKS CREDIT EASE,MOLO,8/5/2025,301,0,,,,,,,7,34210,4/29/2025,6/11/2025,0
830356,10000,3850,0,9/6/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,10/6/2025,1424,0,,,,,,,3,14650,9/9/2025,9/22/2025,0
796321,14000,3750,0,2/17/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,5/3/2025,442,0,,,,,,,4,19350,2/17/2025,2/22/2025,0
856263,15000,4000,0,7/19/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,7/20/2025,136,0,,,,,,,4,19300,7/19/2025,8/4/2025,0
826057,13000,4900,0,5/19/2025,Repeat,7 WEEKS CREDIT EASE,ENGINEER,5/31/2025,1099,0,,,,,,,6,28890,5/19/2025,6/27/2025,0
699334,30000,10850,0,6/25/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,7/15/2024,553,0,,,,,,,13,62200,6/25/2024,7/18/2024,0
803313,14000,3750,0,3/13/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,3/24/2025,1317,0,,,,,,,5,23850,3/13/2025,4/10/2025,0
712287,10000,3850,0,7/25/2024,Repeat,7 WEEKS CREDIT EASE,MOLO,8/15/2024,797,0,,,,,,,2,9510,7/25/2024,8/5/2024,1
942225,30000,7750,20750,11/13/2025,Repeat,5 WEEKS CREDIT EASE,MOLO,12/18/2025,1185,0,20750,,,,,,4,19000,11/13/2025,11/27/2025,3
730302,7000,2000,0,8/29/2024,Repeat,5 WEEKS CREDIT EASE,ENGINEER,9/16/2024,1244,0,,,,,,,2,9486,8/29/2024,9/4/2024,0
